"match_id","time","home_fault","card","away_fault"
231175,"73","","yellow card","Tagliafico N."
231175,"74","","yellow card","Blind D."
231175,"82","Bazoer R.","yellow card",""
231175,"85","Bazoer R.","red card",""
231176,"76","","yellow card","Dumfries D."
231176,"89","Pleguezuelo J.","yellow card",""
231177,"26","Neudecker R.","yellow card",""
231177,"59","","yellow card","Vaessen E."
231177,"74","","yellow card","Seys D."
231177,"90+1","Sinclair J.","yellow card",""
231177,"90+4","","yellow card","Meulensteen M."
236794,"59","","yellow card","Lewandowski R."
236794,"77","","yellow card","Kimmich J."
227463,"47","Pack M.","yellow card",""
227463,"48","","yellow card","Forshaw A."
227463,"54","","yellow card","Hernandez P."
227463,"55","Palmer K.","yellow card",""
227463,"88","Taylor M.","yellow card",""
231178,"39","","yellow card","Bruijn J."
231178,"84","","yellow card","Kongolo R."
231178,"90+1","Bakboord N.","yellow card",""
231179,"8","Necid T.","yellow card",""
231179,"30","","yellow card","Cerny V."
231179,"55","Bakker D.","yellow card",""
231180,"44","","yellow card","Mattheij J."
231180,"62","Botteghin","yellow card",""
231180,"73","","yellow card","Duarte D."
231180,"90+1","Kokcu O.","yellow card",""
231181,"28","","yellow card","Passlack F."
231181,"68","Sugawara Y.","yellow card",""
280996,"87","Suarez D.","red card",""
280996,"89","","red card",""
224424,"60","","yellow card","Leitner M."
224424,"65","","yellow card","Buendia E."
228771,"30","Fabregas C.","red card",""
228771,"33","","yellow card","Aouar H."
228771,"33","Benaglio D.","yellow card",""
228771,"54","Ballo Toure F.","yellow card",""
228771,"63","","yellow card","Dubois L."
231182,"26","Auassar A.","yellow card",""
231182,"53","Faye L.","yellow card",""
231182,"54","","yellow card","Linthorst E."
231182,"70","","yellow card","Roseler N."
224425,"61","Balbuena F.","yellow card",""
224425,"62","Anderson F.","yellow card",""
224425,"87","","yellow card","Walker K."
224425,"90+3","","yellow card","Sterling R."
224426,"43","Smith A.","yellow card",""
224426,"64","Fraser R.","yellow card",""
224426,"78","","yellow card","Fleck J."
224428,"38","Meyer M.","yellow card",""
224428,"52","","yellow card","Bernard"
224428,"54","","yellow card","Schneiderlin M."
224428,"55","Milivojevic L.","yellow card",""
224428,"76","","red card","Schneiderlin M."
224429,"88","","yellow card","Dunk L."
224430,"87","Lamela E.","yellow card",""
227465,"33","Sunjic I.","yellow card",""
227465,"58","","yellow card","Palmer K."
227465,"63","","yellow card","Baker N."
227465,"63","","yellow card","Hunt J."
227465,"81","Davis D.","yellow card",""
227466,"21","Murphy J.","yellow card",""
227466,"45+1","Paterson C.","yellow card",""
227466,"61","","yellow card","Collins J."
227466,"90+5","","yellow card","Potts D."
227468,"3","Keogh R.","yellow card",""
227468,"63","","yellow card","Grimes M."
227468,"66","Lawrence T.","yellow card",""
227469,"61","","yellow card","Johnson B."
227469,"86","","yellow card","Bennett E."
227470,"30","de Wijs J.","yellow card",""
227470,"39","","yellow card","Boye L."
227470,"60","","yellow card","Yiadom A."
227470,"90","Kingsley S.","yellow card",""
227471,"28","Philips K.","yellow card",""
227471,"71","","yellow card","Sow S."
227471,"80","Forshaw A.","yellow card",""
227471,"90+1","","yellow card","Robinson J."
227472,"82","","yellow card","Dalsgaard H."
227473,"9","","yellow card","Byrne N."
227473,"16","","yellow card","MacLeod L."
227473,"20","Pearson B.","yellow card",""
227474,"2","","yellow card","Diakhaby A."
227474,"43","","yellow card","Bacuna J."
227474,"48","Barbet Y.","yellow card",""
227474,"69","","yellow card","O'Brien L."
227474,"79","","yellow card","Quaner C."
227474,"90+2","","yellow card","Ahearne-Grant K."
227474,"90+4","Osayi-Samuel B.","yellow card",""
227475,"50","Borner J.","yellow card",""
227475,"90","","yellow card","McGeehan C."
227476,"62","","yellow card","Wallace J."
227476,"67","Ajayi S.","yellow card",""
227476,"69","","yellow card","Thompson B."
228766,"3","Thomas R.","yellow card",""
228766,"76","Capelle P.","yellow card",""
228766,"89","","yellow card","Benito L."
228768,"33","","yellow card","Debuchy M."
228768,"46","","yellow card","Aholou J."
228770,"29","Kamara B.","yellow card",""
228772,"18","Souquet A.","yellow card",""
228772,"34","","yellow card","Maouassa F."
228772,"49","Chotard J.","yellow card",""
228772,"69","","red card","Tait F."
228772,"90+3","Delort A.","yellow card",""
228772,"90+3","","yellow card","Siebatcheu T."
228772,"90+6","","yellow card","Grenier C."
228773,"6","","yellow card","Monconduit T."
228773,"17","","yellow card","Gnahore E."
228773,"27","","red card","Gnahore E."
228773,"76","","yellow card","Guirassy S."
228773,"76","Le Bihan M.","yellow card",""
228773,"88","Tameze A.","yellow card",""
228773,"90+4","Dante","yellow card",""
231183,"90+2","","yellow card","Bakker N."
231184,"41","Lundqvist R.","red card",""
231184,"41","Itakura K.","yellow card",""
231184,"45+2","te Wierik M.","red card",""
231184,"46","Absalem A.","yellow card",""
231184,"64","","yellow card","Espinosa J."
231184,"83","Matusiwa A.","yellow card",""
231184,"85","","yellow card","Aburjania G."
231186,"10","","yellow card","Karavaev V."
231186,"15","Llonch P.","yellow card",""
231186,"41","Saddiki D.","yellow card",""
231186,"59","","yellow card","Bero M."
286480,"21","","yellow card","Akbulut A."
286480,"55","Yandas M.","yellow card",""
286480,"78","","yellow card","Potuk A."
286480,"89","Samassa M.","yellow card",""
286480,"90+3","Marcelo Goiano","yellow card",""
224431,"31","","yellow card","Jonny"
224431,"60","","yellow card","Neves R."
224432,"18","Almiron M.","yellow card",""
224432,"25","","yellow card","Nelson R."
224432,"37","","yellow card","Mkhitaryan H."
224432,"81","","yellow card","Xhaka G."
224433,"36","","yellow card","Zouma K."
224433,"48","Lingard J.","yellow card",""
224433,"52","","yellow card","Jorginho"
224433,"57","","yellow card","Abraham T."
224433,"69","Lindelof V.","yellow card",""
224433,"80","Martial A.","yellow card",""
224433,"90","","yellow card","Kante N."
228769,"43","","yellow card","Fabio"
228769,"45+2","","yellow card","Traore C."
228769,"50","Bamba J.","yellow card",""
228769,"65","Weah T.","yellow card",""
228769,"77","","yellow card","Wague M."
228774,"45+1","Verratti M.","yellow card",""
228774,"61","Draxler J.","yellow card",""
228775,"15","","yellow card","Delaine T."
231185,"45+1","Bergwijn S.","yellow card",""
231187,"1","","yellow card","Osman M."
231187,"11","Passlack F.","yellow card",""
231187,"44","Ninaj B.","yellow card",""
231187,"73","","yellow card","Kiomourtzoglou O."
231187,"84","","yellow card","Czyborra L."
231187,"90+6","","yellow card",""
231189,"30","Meulensteen M.","yellow card",""
231189,"53","Gaari J.","red card",""
231189,"68","","yellow card","Wijndal O."
231189,"73","Spierings S.","yellow card",""
231190,"10","","yellow card","Huiberts D."
231190,"15","Klaiber S.","yellow card",""
231190,"44","Gustafson S.","yellow card",""
236495,"68","","yellow card","Hutchinson S."
236495,"90","","yellow card","Thompson B."
236496,"24","Mulgrew C.","yellow card",""
236496,"63","","yellow card","Woods R."
236496,"64","","yellow card","Collins N."
236496,"65","","yellow card","Clucas S."
227481,"15","","yellow card","Sessegnon S."
227481,"58","","yellow card","Mawson A."
227481,"62","Kachunga E.","yellow card",""
227481,"72","Hogg J.","yellow card",""
228778,"61","Traore B.","yellow card",""
228778,"70","","yellow card","Capelle P."
228778,"90+3","","yellow card","Bahoken S."
231191,"19","","yellow card","Flemming Z."
231191,"42","","yellow card","Bruns T."
231191,"45+3","","yellow card","Hamer G."
231191,"51","Linssen B.","yellow card",""
243150,"17","","yellow card","Darida V."
243150,"59","","yellow card","Grujic M."
243150,"71","Muller T.","yellow card",""
243150,"76","Pavard B.","yellow card",""
243150,"76","Lewandowski R.","yellow card",""
243150,"90+1","","yellow card","Mittelstadt M."
261898,"60","","yellow card","Pique G."
261898,"65","Nunez U.","yellow card",""
271092,"26","Yilmaz O.","yellow card",""
271092,"28","Lopes T.","yellow card",""
271092,"28","","yellow card","Babel R."
271092,"34","","yellow card","Marcao"
271092,"43","","red card","Marcao"
271092,"45+5","Yavru Z.","yellow card",""
271092,"70","","yellow card","Mariano"
271092,"77","","yellow card","Belhanda Y."
271092,"90+2","Sapunaru C.","yellow card",""
276254,"45+1","","yellow card","Ceylan S."
276254,"73","","yellow card","Erdemir M."
276254,"77","Reis M.","yellow card",""
276254,"79","","yellow card","Dogan M."
276254,"81","Curuksu N.","yellow card",""
276254,"87","","yellow card","Calis T."
276254,"90+1","Kesim A.","yellow card",""
224434,"38","Aubameyang P.","yellow card",""
224434,"90+1","Sokratis","yellow card",""
224434,"90+5","","yellow card","Barnes A."
224435,"36","","yellow card","Billing P."
224435,"59","","yellow card","Ake N."
224436,"76","","yellow card","Masuaku A."
224436,"90+4","","yellow card","Rice D."
224438,"14","Coleman S.","yellow card",""
224438,"31","","yellow card","Capoue E."
224438,"47","Gomes A.","yellow card",""
224438,"59","","yellow card","Holebas J."
224438,"62","","yellow card","Pereyra R."
224439,"26","Sterling R.","yellow card",""
224440,"37","Aarons M. J.","yellow card",""
224440,"44","","yellow card","Joelinton"
224440,"85","","yellow card","Dummett P."
224440,"90+1","","yellow card","Longstaff S."
224442,"36","Romeu O.","yellow card",""
224442,"79","","yellow card","Alexander-Arnold T."
224442,"84","Djenepo M.","yellow card",""
227477,"27","","yellow card","Oshilaja A."
227477,"53","Wilks M.","yellow card",""
227477,"61","Thomas L.","yellow card",""
227477,"69","Woodrow C.","yellow card",""
227477,"90+3","","yellow card","Aneke Ch."
227477,"90+4","","yellow card","Cullen J."
227477,"90+5","Diaby B.","yellow card",""
227478,"24","","yellow card","Dijksteel A."
227478,"26","","yellow card","Ayala D."
227478,"27","Cunningham G.","yellow card",""
227478,"31","Bennett E.","yellow card",""
227478,"49","Johnson B.","yellow card",""
227478,"69","Travis L.","yellow card",""
227478,"84","","yellow card","Wing L."
227478,"89","Williams D.","yellow card",""
227479,"64","","yellow card","Burke R."
227479,"83","Jeanvier J.","yellow card",""
227480,"34","","yellow card","Rangel A."
227480,"45+3","","yellow card","Osayi-Samuel B."
227480,"55","Hunt J.","yellow card",""
227480,"79","Weimann A.","yellow card",""
227482,"65","Potts D.","yellow card",""
227482,"89","Shinnie A.","yellow card",""
227483,"43","Wallace J.","red card",""
227483,"45","","yellow card",""
227484,"15","","yellow card","Sunjic I."
227484,"63","","yellow card","Alvaro"
227486,"24","Woods R.","yellow card",""
227486,"43","Lindsay L.","yellow card",""
227486,"45+1","","yellow card","Malone S."
227486,"67","Smith T.","yellow card",""
227486,"67","","yellow card","Lawrence T."
227486,"68","","yellow card","Jozefzoon F."
227487,"18","","yellow card","Fisher D."
227488,"9","Williams J.","yellow card",""
227488,"21","Williams J.","red card",""
227488,"24","","yellow card","Forshaw A."
227488,"45+1","","yellow card","White B."
227488,"56","Evans L.","yellow card",""
227488,"73","Fox D.","yellow card",""
227488,"90+3","Morsy S.","yellow card",""
228776,"39","","red card","Soumare B."
228776,"49","","yellow card","Ikone J."
228776,"87","Ghoddos S.","yellow card",""
228777,"68","Kalu S.","yellow card",""
228777,"76","","yellow card","Congre D."
228777,"85","Koscielny L.","yellow card",""
228779,"10","","yellow card","Glik K."
228779,"27","Centonze F.","yellow card",""
228779,"34","","red card","Aguilar R."
228779,"35","","yellow card","Martins G."
228780,"42","","yellow card","Sanson M."
228780,"48","","yellow card","Kamara B."
228780,"87","","yellow card","Strootman K."
228781,"11","","yellow card","Racine C."
228781,"25","Valls T.","yellow card",""
228781,"35","","yellow card","Herelle C."
228781,"43","","yellow card","Cyprien W."
228781,"51","","red card","Racine C."
228781,"71","Martinez P.","yellow card",""
228781,"72","","yellow card","Tameze A."
228781,"89","Philippoteaux R.","yellow card",""
228781,"90+1","Alakouch S.","yellow card",""
228781,"90+7","Martinez P.","red card",""
228781,"90+7","Briancon A.","red card",""
228785,"29","Vainqueur W.","yellow card",""
228785,"59","Moreira S.","yellow card",""
231192,"30","","yellow card","Coremans T."
231192,"65","","yellow card","Rayhi M."
231192,"76","Immers L.","yellow card",""
231193,"27","","yellow card","Martinez L."
231193,"33","van Ooijen P.","yellow card",""
231193,"42","","yellow card","van de Beek D."
231193,"48","Janssen R.","yellow card",""
231194,"73","Payne D.","yellow card",""
243151,"15","Neuhaus F.","yellow card",""
243151,"16","","yellow card","Stambouli B."
243151,"57","Benes L.","yellow card",""
243151,"63","","yellow card","Caligiuri D."
243151,"89","Lainer S.","yellow card",""
243152,"26","Wendell","yellow card",""
243152,"62","Dragovic A.","yellow card",""
243155,"11","","yellow card","St. Juste J."
243155,"29","","yellow card","Latza D."
243155,"34","","yellow card","Fernandes E."
243155,"62","Lienhart P.","yellow card",""
243157,"17","","yellow card","Karaman K."
243157,"28","","yellow card","Thommy E."
243158,"26","","yellow card","Hoger M."
243158,"49","","yellow card","Drexler D."
243158,"75","Steffen R.","yellow card",""
243158,"90+2","","yellow card","Mere J."
261899,"7","Kevin","yellow card",""
261899,"12","Blanco R.","yellow card",""
261899,"15","Aspas I.","yellow card",""
261899,"36","","yellow card","Junior Vinicius"
261899,"49","Fernandez G.","yellow card",""
261899,"56","","red card","Modric L."
261899,"64","","yellow card","Odriozola A."
261899,"74","Costas D.","yellow card",""
261900,"29","","yellow card","Odegaard M."
261900,"36","","yellow card","Merino M."
261900,"42","","yellow card","Zaldua J."
261900,"57","","yellow card","Le Normand R."
261900,"63","Coquelin F.","yellow card",""
261900,"90+5","Cheryshev D.","yellow card",""
261900,"90+8","Garay E.","yellow card",""
261900,"90+10","Coquelin F.","red card",""
261901,"17","","yellow card","Torres R."
261901,"35","","yellow card","Chimy Avila"
261901,"45+1","","yellow card","Ibanez R."
261901,"65","","yellow card","Moncayola J."
261901,"73","Recio","yellow card",""
261901,"90+3","Oscar","red card",""
261902,"36","Cazorla S.","yellow card",""
261902,"45+3","Albiol R.","yellow card",""
261902,"59","","yellow card","Sanchez G."
261902,"70","Zambo Andre-Frank","yellow card",""
261906,"14","Sastre J.","yellow card",""
261906,"72","","yellow card","Alvarez S."
261906,"87","","yellow card","Tejero A."
261906,"88","","yellow card","Orellana F."
261906,"90+5","Sevilla S.","yellow card",""
271094,"36","Flavio","yellow card",""
271094,"39","Flavio","red card",""
271094,"69","","yellow card","De Pauw N."
271094,"74","Candeias D.","yellow card",""
271094,"86","Berisbek R.","yellow card",""
271094,"89","","yellow card","Samudio B."
271097,"19","Turan A.","yellow card",""
271097,"77","Abdennour A.","yellow card",""
271097,"80","Pedro Henrique","yellow card",""
271097,"86","","yellow card","Cisse P."
271097,"90+4","Mensah B.","yellow card",""
271099,"24","Erdal Z.","yellow card",""
271099,"43","Yandas M.","yellow card",""
271099,"45+4","","yellow card","Boyd T."
271099,"45+5","","yellow card","Ljajic A."
271099,"64","Cofie I.","yellow card",""
271099,"65","","yellow card","Erkin C."
271099,"70","Arslan H.","yellow card",""
276249,"54","Traore H.","yellow card",""
276249,"83","Uslu M.","yellow card",""
276256,"24","","yellow card","Koc O. I."
276256,"42","","yellow card","Kanatsizkus K."
276256,"45+1","","red card","Koc O."
276256,"52","","yellow card","Cokcalis I."
276256,"54","Erdem A.","yellow card",""
276256,"81","Basdas B.","yellow card",""
276257,"42","Iyican A. E.","yellow card",""
276257,"48","Kilic H.","yellow card",""
276257,"50","","yellow card","Kurt U."
276257,"54","","yellow card","Gundogan U."
276257,"90+3","Ozturk M.","yellow card",""
224437,"37","Jorginho","yellow card",""
224441,"7","Lundstram J.","yellow card",""
224441,"74","Baldock G.","yellow card",""
224441,"74","","yellow card","McCarthy J."
224441,"85","Freeman L.","yellow card",""
227485,"7","","yellow card","Bacuna L."
227485,"43","Moore L.","yellow card",""
227485,"45","","yellow card","Ralls J."
228782,"37","Doumbia M.","yellow card",""
228782,"54","Kamara H.","yellow card",""
228783,"43","","yellow card","Draxler J."
228783,"54","","yellow card","Meunier T."
228783,"59","","yellow card","Verratti M."
228783,"67","","yellow card","Bernat J."
228783,"86","Siebatcheu T.","yellow card",""
228783,"88","","yellow card","Cavani E."
228784,"18","","yellow card","Belkebla H."
228784,"64","","yellow card","Charbonier G."
228784,"85","Moukoudi H.","yellow card",""
231195,"45+1","","yellow card","Sadilek M."
231195,"50","","yellow card","Baumgartl T."
231195,"57","Mauro Junior","yellow card",""
231195,"67","","yellow card","Bergwijn S."
231195,"73","van der Water S.","yellow card",""
231195,"75","","yellow card","Boscagli O."
231195,"78","","yellow card","Viergever N."
231195,"84","","yellow card","Gakpo C."
231195,"88","","yellow card","Dumfries D."
231196,"49","Damascan V.","yellow card",""
231196,"65","Passlack F.","yellow card",""
231196,"89","","yellow card","Lewis F."
231196,"90+1","","yellow card","Gladon P."
231197,"32","","yellow card","Abass I."
231197,"61","","yellow card","Maher A."
231197,"70","","yellow card","Gustafson S."
231198,"6","","yellow card","Quasten P."
231198,"76","","yellow card","Rienstra D."
231198,"85","","yellow card","Daneels L."
231198,"87","Schenk X.","yellow card",""
231199,"52","","yellow card","Gudmundsson G."
243154,"39","Rebic A.","yellow card",""
243154,"61","Fernandes G.","yellow card",""
243154,"90","","yellow card","Vogt K."
243154,"90+2","Paciencia G.","yellow card",""
243156,"82","Becker S.","yellow card",""
261903,"37","Joselu","yellow card",""
261903,"45","","yellow card","Melero G."
261903,"65","Garcia M.","yellow card",""
261904,"39","","yellow card","Reguilon S."
261904,"49","","yellow card","Ocampos L."
261904,"52","Victor G.","yellow card",""
261904,"59","Vargas M.","yellow card",""
261905,"17","","yellow card","Cabrera L."
261905,"38","","red card","Molina J."
261905,"41","Renan Lodi","yellow card",""
261905,"42","Renan Lodi","red card",""
261905,"49","","yellow card","Fajr F."
261905,"78","","yellow card","Nyom A."
261905,"81","Saul","yellow card",""
261905,"90+3","","yellow card","Angel"
261907,"8","Robles J.","red card",""
261907,"27","Emerson","yellow card",""
261907,"36","","yellow card","Plano O."
261907,"40","","yellow card","Antonito"
261907,"45","","yellow card","Alcaraz R."
261907,"59","","yellow card","Moyano J."
261907,"90+1","","yellow card","Michel"
261907,"90+1","Alfonso","yellow card",""
271095,"22","Titi","yellow card",""
271095,"34","","yellow card","Ozmert H."
271095,"55","Biyogho A.","yellow card",""
271095,"64","","yellow card","Celustka O."
271095,"80","Gassama L.","yellow card",""
271095,"82","","yellow card","Kaplan F."
271096,"3","Hajradinovic H.","yellow card",""
271096,"90","Fernandes J.","yellow card",""
271098,"24","","yellow card","Parlak I."
271098,"90+3","","yellow card","Faty R."
271100,"45","Chaalali G.","yellow card",""
271100,"48","Yildirim M.","yellow card",""
271100,"59","","yellow card","Kahveci I."
271100,"60","Yalcin R.","yellow card",""
271100,"67","","red card","Kahveci I."
276250,"10","Bjarnason E.","yellow card",""
276250,"79","Babacan A.","yellow card",""
276250,"79","","yellow card","Tunc S."
276250,"80","","yellow card","Keles E."
276250,"81","","yellow card","Kizilkaya V."
276251,"29","Ozkaya O.","yellow card",""
276251,"37","Ozkaya O.","red card",""
276251,"50","","yellow card","Gimbert G."
276251,"55","","yellow card","Tekdal T."
276251,"63","","yellow card","Temeltas T."
276251,"68","","yellow card","Goksu S."
276251,"82","","yellow card","Gonulacar M."
276252,"24","","yellow card","Wellington Ferreira N."
276252,"50","Demir A.","yellow card",""
276252,"52","","yellow card","Yilmaz I."
276252,"58","Akdag I.","yellow card",""
276252,"66","","yellow card","Ergun O."
276252,"73","","yellow card","Bagis K."
276255,"39","Ilgaz S.","yellow card",""
276255,"39","Karadeniz G.","yellow card",""
224443,"24","","yellow card","James D."
224443,"51","Neves R.","yellow card",""
224443,"67","Bennett R.","yellow card",""
224443,"84","","yellow card","Wan-Bissaka A."
271093,"12","","yellow card","Chibsah R."
271093,"51","","yellow card","Tetteh A."
271093,"80","","yellow card","Jefferson"
271093,"90+1","","yellow card","Diarra S."
271093,"90+2","Muriqi V.","yellow card",""
276253,"35","Celik M.","yellow card",""
276253,"35","","yellow card","Cam S."
276253,"61","Sertel C.","yellow card",""
276253,"83","","yellow card","Ekinci C."
276253,"86","Gural E.","yellow card",""
276253,"90+4","","yellow card","Olgun S."
227489,"40","","yellow card","Andersen M."
227489,"71","Alvaro","yellow card",""
227490,"75","","yellow card","Brownhill J."
227490,"79","Huddlestone T.","yellow card",""
227490,"81","Dowell K.","yellow card",""
227491,"38","Stewart K.","yellow card",""
227491,"54","Eaves T.","yellow card",""
227491,"61","Kingsley S.","yellow card",""
227491,"80","Bowler J.","yellow card",""
227491,"81","","yellow card","Lenihan D."
227492,"17","","yellow card","Byrne N."
227492,"21","Browne M.","yellow card",""
227492,"45+1","Ayala D.","yellow card",""
227492,"72","","yellow card","Kipre C."
227493,"50","","yellow card","Pearson M."
227493,"83","Fletcher S.","yellow card",""
227493,"84","Hutchinson S.","yellow card",""
227494,"56","Bennett J.","yellow card",""
227494,"80","","yellow card","Elphick T."
227495,"43","","yellow card","Watson B."
227495,"55","Lockyer T.","yellow card",""
227495,"64","","yellow card","Ameobi S."
227495,"64","Taylor L.","yellow card",""
227495,"89","","yellow card","Jenkinson C."
227495,"89","Pratley D.","yellow card",""
227496,"25","","yellow card","Cooper J."
227496,"25","Mitrovic A.","yellow card",""
227496,"28","Knockaert A.","yellow card",""
227497,"35","Alioski E.","yellow card",""
227497,"39","","yellow card","Norgaard C."
227497,"63","Dallas S.","yellow card",""
227498,"16","Pearson B.","yellow card",""
227498,"65","Harrop J.","yellow card",""
227498,"77","","yellow card","McClean J."
227498,"77","Fisher D.","yellow card",""
227498,"79","","yellow card","Collins N."
227499,"41","","yellow card","Rodon J."
227499,"55","","yellow card","Fulton J."
227499,"62","Osayi-Samuel B.","yellow card",""
227499,"75","","yellow card","Woodman F."
227499,"90+2","Hugill J.","yellow card",""
227500,"40","Gibbs K.","yellow card",""
227500,"49","Sawyers R.","yellow card",""
227500,"50","","yellow card","Yiadom A."
227500,"90+4","","yellow card","Adam C."
224444,"5","Guilbert F.","yellow card",""
224444,"52","","yellow card","Calvert-Lewin D."
224444,"80","","yellow card","Gomes A."
224444,"85","Trezeguet","yellow card",""
224444,"85","","yellow card","Coleman S."
243161,"45+1","Verstraete B.","yellow card",""
243161,"58","","yellow card","Piszczek L."
243161,"90","Ehizibue K.","yellow card",""
261908,"45+5","Sanchez G.","yellow card",""
261908,"61","","yellow card","Fernando"
261909,"67","Fernandez A.","yellow card",""
261909,"70","","yellow card","Cazorla S."
261909,"71","","yellow card","Albiol R."
261909,"81","Vukcevic N.","yellow card",""
271105,"72","","yellow card","Biyogo Poko A."
271105,"74","Ruiz V.","yellow card",""
276261,"23","","yellow card","Gladky O."
276261,"24","Kurt U.","yellow card",""
276261,"82","","yellow card","Ozturk E."
276261,"90+1","Bisi C.","yellow card",""
224446,"21","","yellow card","Ward-Prowse J."
224446,"30","Andone F.","red card",""
224446,"62","","yellow card","Djenepo M."
224446,"82","","yellow card","Hojbjerg P."
224446,"89","Montoya M.","yellow card",""
224447,"48","","yellow card","Luiz D."
224447,"90+3","Fabinho","yellow card",""
224448,"38","","yellow card","Milivojevic L."
224448,"41","","yellow card","Cahill G."
224448,"46","Wan-Bissaka A.","yellow card",""
224448,"71","James D.","yellow card",""
224448,"79","","yellow card","Zaha W."
224448,"86","","yellow card","Guaita"
224449,"33","","yellow card","Jorginho"
224449,"43","Stiepermann M.","yellow card",""
224450,"57","Lundstram J.","yellow card",""
224452,"63","Holebas J.","yellow card",""
224452,"76","","yellow card","Ogbonna A."
227501,"41","Diaby B.","yellow card",""
227501,"44","","yellow card","LuaLua K."
227501,"56","Bahre M.","yellow card",""
227501,"77","Wilks M.","yellow card",""
227502,"33","Bennett E.","yellow card",""
227502,"55","","yellow card","Tomlin L."
227502,"72","","yellow card","Bogle O."
227502,"86","","yellow card","Bennett J."
227503,"45+5","","yellow card","Henry R."
227503,"76","","yellow card","Dalsgaard H."
227503,"88","Phillips D.","yellow card",""
227503,"90+5","","yellow card","Canos S."
227504,"37","","yellow card","Ferguson N."
227504,"90","Lawrence T.","yellow card",""
227505,"33","","yellow card","Ameobi S."
227505,"50","Arter H.","yellow card",""
227505,"66","","yellow card","Semedo A."
227505,"77","","yellow card","Samba B."
227505,"90+8","","yellow card","Adomah A."
227505,"90+9","Kamara A.","yellow card",""
227506,"30","","yellow card","Richards O."
227506,"40","Brown J.","yellow card",""
227507,"35","","yellow card","Rowe T."
227507,"63","","yellow card","Palmer K."
227507,"87","","yellow card","Weimann A."
227508,"10","","yellow card","O'Brien A."
227508,"89","","yellow card","Leonard R."
227509,"64","","yellow card","Odubajo M."
227509,"84","","yellow card","Reach A."
227509,"90+5","","yellow card","Fox M."
227510,"45+1","Chair I.","yellow card",""
227510,"58","","yellow card","Dunkley C."
227510,"65","","yellow card","Kipre C."
227510,"76","","yellow card","Robinson A."
227510,"78","","yellow card","Garner J."
227510,"78","Hall G.","yellow card",""
227511,"80","","yellow card","Nketiah E."
227511,"90+3","","yellow card","Philips K."
228786,"16","Aleesami H.","yellow card",""
228786,"31","Dibassy B.","red card",""
228786,"45+1","","yellow card","Toure A."
228787,"1","","yellow card","Sunzu S."
228787,"53","Bahoken S.","yellow card",""
228787,"75","","yellow card","Centonze F."
228788,"60","Charbonier G.","yellow card",""
228788,"61","","yellow card","Dingome T."
228789,"69","","yellow card","Kwateng E."
228789,"90+2","","yellow card","Costil B."
231200,"13","","yellow card","de Leeuw M."
231200,"26","","yellow card","Ugrinic F."
231200,"72","","yellow card","Bijl G."
231200,"75","Peters J.","yellow card",""
231200,"90+1","Saddiki D.","yellow card",""
231201,"64","","yellow card","Tannane O."
231201,"67","van der Water S.","yellow card",""
231201,"81","","yellow card","Linssen B."
231201,"86","Bakboord N.","yellow card",""
231202,"43","","yellow card","Roemeratoe G."
231202,"45","","yellow card","Espinosa J."
231202,"73","Faik H.","yellow card",""
231202,"79","Ras J.","yellow card",""
243159,"36","Khedira R.","yellow card",""
243159,"45","Vargas R.","yellow card",""
243159,"71","Hahn A.","yellow card",""
243159,"83","","red card","Schlotterbeck K."
243159,"90+1","","yellow card","Abdullahi S."
243160,"14","","yellow card","Aranguiz"
243160,"49","Baker L.","yellow card",""
243160,"61","Morales A.","yellow card",""
243160,"76","Zimmermann M.","yellow card",""
243160,"80","","yellow card","Tah J."
243163,"35","","yellow card","Klaassen D."
243163,"46","Rudy S.","yellow card",""
243163,"69","","yellow card","Eggestein J."
243163,"77","","red card","Eggestein J."
243163,"90+1","Bittencourt L.","yellow card",""
243163,"90+2","","yellow card","Moisander N."
243163,"90+4","","yellow card","Harnik M."
243164,"45","Onisiwo K.","yellow card",""
243164,"45+5","Niakhate M.","yellow card",""
243164,"85","","yellow card","Zakaria D."
243164,"89","","yellow card","Kramer Ch."
243165,"42","Hunemeier U.","yellow card",""
243165,"45","","yellow card","Gondorf J."
243165,"63","Vasiliadis S.","yellow card",""
243165,"67","Gjasula K.","yellow card",""
261910,"11","Vidal N.","yellow card",""
261910,"16","Chimy Avila","yellow card",""
261910,"23","","yellow card","Alvarez S."
261910,"30","Garcia D.","yellow card",""
261910,"45+2","","yellow card","Arbilla A."
261910,"65","","yellow card","Oliveira P."
261910,"83","Brasanac D.","yellow card",""
261910,"90","","yellow card","Charles"
261911,"33","","yellow card","Fede"
261911,"73","Kroos T.","yellow card",""
261911,"90+2","Casemiro","yellow card",""
261911,"90+5","","yellow card","Marin W."
261912,"48","Olaza L.","yellow card",""
261912,"62","","yellow card","Gaya J."
261912,"90+1","","yellow card","Parejo D."
261913,"4","","yellow card","Capa A."
261913,"65","Suarez D.","yellow card",""
261913,"84","Bergara M.","yellow card",""
271101,"19","Welinton","yellow card",""
271101,"31","","yellow card","Thiam M."
271101,"45+6","","yellow card","Khalili A."
271101,"56","N'Sakala F.","yellow card",""
271101,"61","Karaca E.","yellow card",""
271101,"67","Cisse P.","yellow card",""
271101,"78","","yellow card","Karim H."
271101,"90","","yellow card","Pektemek M."
271102,"38","Karabulut A.","yellow card",""
271102,"43","","yellow card","Turan A."
271102,"78","Orgill D.","yellow card",""
